player_name,year,salary,player_option,team_option,guaranteed_salary
Luke Kornet,1,"$2,087,519",FALSE,FALSE,"$2,087,519"
PJ Dozier,1,"$2,087,519",FALSE,FALSE,
Duop Reath,1,"$2,048,780",FALSE,FALSE,"$2,048,780"
Duop Reath,2,"$2,221,677",FALSE,FALSE,"$2,048,780"
Andrew Nembhard,1,"$2,019,699",FALSE,FALSE,"$60,670,179"
Andrew Nembhard,2,"$18,102,000",FALSE,FALSE,"$60,670,179"
Andrew Nembhard,3,"$19,550,160",FALSE,FALSE,"$60,670,179"
Andrew Nembhard,4,"$20,998,320",FALSE,FALSE,"$60,670,179"
Kennedy Chandler,1,"$2,019,699",FALSE,FALSE,"$2,019,699"
Jaden Hardy,1,"$2,019,699",FALSE,FALSE,"$400,000"
Jabari Walker,1,"$2,019,699",FALSE,FALSE,
Caleb Houstan,1,"$2,019,699",FALSE,FALSE,
Caleb Houstan,2,"$2,187,699",FALSE,True,
Jaylin Williams,1,"$2,019,699",FALSE,FALSE,
Jaylin Williams,2,"$2,187,451",FALSE,FALSE,
Josh Minott,1,"$2,019,699",FALSE,FALSE,
Josh Minott,2,"$2,187,451",FALSE,True,
Jose Alvarado,1,"$1,988,598",FALSE,True,"$1,988,598"
Sidy Cissoko,1,"$1,891,857",FALSE,FALSE,"$4,113,534"
Sidy Cissoko,2,"$2,221,677",FALSE,FALSE,"$4,113,534"
Ricky Council IV,1,"$1,891,857",FALSE,FALSE,"$4,113,534"
Ricky Council IV,2,"$2,221,677",FALSE,FALSE,"$4,113,534"
Ricky Council IV,3,"$2,406,205",FALSE,True,"$4,113,534"
GG Jackson II,1,"$1,891,857",FALSE,FALSE,"$4,113,534"
GG Jackson II,2,"$2,221,677",FALSE,FALSE,"$4,113,534"
GG Jackson II,3,"$2,406,205",FALSE,True,"$4,113,534"
Jalen Pickett,1,"$1,891,857",FALSE,FALSE,"$4,113,534"
Jalen Pickett,2,"$2,221,677",FALSE,FALSE,"$4,113,534"
Jalen Pickett,3,"$2,406,205",FALSE,True,"$4,113,534"
Hunter Tyson,1,"$1,891,857",FALSE,FALSE,"$4,113,534"
Hunter Tyson,2,"$2,221,677",FALSE,FALSE,"$4,113,534"
Hunter Tyson,3,"$2,406,205",FALSE,True,"$4,113,534"
Julian Phillips,1,"$1,891,857",FALSE,FALSE,"$4,113,534"
Julian Phillips,2,"$2,221,677",FALSE,FALSE,"$4,113,534"
Julian Phillips,3,"$2,406,205",FALSE,True,"$4,113,534"
Jordan Walsh,1,"$1,891,857",FALSE,FALSE,"$2,091,857"
Jordan Walsh,2,"$2,221,677",FALSE,FALSE,"$2,091,857"
Jordan Walsh,3,"$2,406,205",FALSE,True,"$2,091,857"
Rayan Rupert,1,"$1,891,857",FALSE,FALSE,"$1,891,857"
Rayan Rupert,2,"$2,221,677",FALSE,True,"$1,891,857"
Leonard Miller,1,"$1,891,857",FALSE,FALSE,"$1,891,857"
Leonard Miller,2,"$2,221,677",FALSE,FALSE,"$1,891,857"
Leonard Miller,3,"$2,406,205",FALSE,True,"$1,891,857"
Chris Livingston,1,"$1,891,857",FALSE,FALSE,"$1,891,857"
Chris Livingston,2,"$2,221,677",FALSE,FALSE,"$1,891,857"
Chris Livingston,3,"$2,406,205",FALSE,True,"$1,891,857"
Maxwell Lewis,1,"$1,891,857",FALSE,FALSE,"$1,891,857"
Maxwell Lewis,2,"$2,221,677",FALSE,FALSE,"$1,891,857"
Maxwell Lewis,3,"$2,406,205",FALSE,True,"$1,891,857"
Trayce Jackson-Davis,1,"$1,891,857",FALSE,FALSE,"$1,891,857"
Trayce Jackson-Davis,2,"$2,221,677",FALSE,FALSE,"$1,891,857"
Trayce Jackson-Davis,3,"$2,406,205",FALSE,True,"$1,891,857"
Mouhamed Gueye,1,"$1,891,857",FALSE,FALSE,"$1,891,857"
Mouhamed Gueye,2,"$2,221,677",FALSE,FALSE,"$1,891,857"
Mouhamed Gueye,3,"$2,406,205",FALSE,True,"$1,891,857"
Toumani Camara,1,"$1,891,857",FALSE,FALSE,
Toumani Camara,2,"$2,221,677",FALSE,FALSE,
Toumani Camara,3,"$2,406,205",FALSE,True,
Andre Jackson Jr.,1,"$1,891,857",FALSE,FALSE,
Andre Jackson Jr.,2,"$2,221,677",FALSE,FALSE,
Andre Jackson Jr.,3,"$2,406,205",FALSE,True,
Gui Santos,1,"$1,891,857",FALSE,FALSE,
Gui Santos,2,"$2,221,677",FALSE,True,
Craig Porter Jr.,1,"$1,891,857",FALSE,FALSE,
Craig Porter Jr.,2,"$2,221,677",FALSE,FALSE,
Craig Porter Jr.,3,"$2,406,205",FALSE,True,
Jalen Wilson,1,"$1,891,857",FALSE,FALSE,
Jalen Wilson,2,"$2,221,677",FALSE,True,
Pacome Dadiet,1,"$1,808,080",FALSE,FALSE,"$4,655,680"
Pacome Dadiet,2,"$2,847,600",FALSE,FALSE,"$4,655,680"
Pacome Dadiet,3,"$2,983,680",FALSE,True,"$4,655,680"
Pacome Dadiet,4,"$5,373,608",FALSE,True,"$4,655,680"
Ricky Rubio,1,"$1,301,031",FALSE,FALSE,"$1,301,031"
Eric Bledsoe,1,"$1,300,000",FALSE,FALSE,"$1,300,000"
Tyler Smith,1,"$1,157,153",FALSE,FALSE,"$5,408,801"
Tyler Smith,2,"$1,955,377",FALSE,FALSE,"$5,408,801"
Tyler Smith,3,"$2,296,271",FALSE,FALSE,"$5,408,801"
Tyler Smith,4,"$2,486,995",FALSE,True,"$5,408,801"
Kevin Porter Jr.,1,"$3,237,691",FALSE,FALSE,"$1,000,000"
Kevin Porter Jr.,2,"$2,546,675",True,FALSE,"$1,000,000"
Nik Stauskas,1,"$702,310",FALSE,FALSE,"$702,310"
Ryan Rollins,1,"$600,000",FALSE,FALSE,"$600,000"
Juwan Morgan,1,"$576,229",FALSE,FALSE,"$576,229"
Malik Fitts,1,"$555,216",FALSE,FALSE,"$555,216"
Jordan Goodwin,1,"$325,590",FALSE,True,"$325,590"
Didi Louzada,1,"$268,032",FALSE,FALSE,"$1,340,160"
Didi Louzada,2,"$268,032",FALSE,FALSE,"$1,340,160"
Didi Louzada,3,"$268,032",FALSE,FALSE,"$1,340,160"
Didi Louzada,4,"$268,032",FALSE,FALSE,"$1,340,160"
Didi Louzada,5,"$268,032",FALSE,FALSE,"$1,340,160"
Javon Freeman-Liberty,1,"$100,000",FALSE,FALSE,"$100,000"
